Format Version,1.23,Take Name,Take 2020-10-12 01.44.55 PM,Take Notes,,Capture Frame Rate,250.000000,Export Frame Rate,250.000000,Capture Start Time,2020-10-12 01.44.55.875 PM,Total Frames in Take,4605,Total Exported Frames,4605,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2848,11.392000,1.937235,0.554042,2.157138,,,,,,,,,,,,,,,,,,,,,
2849,11.396000,1.924015,0.548785,2.159018,,,,,,,,,,,,,,,,,,,,,
2850,11.400000,1.910835,0.543532,2.160769,,,,,,,,,,,,,,,,,,,,,
2851,11.404000,1.897671,0.538305,2.162370,,,,,,,,,,,,,,,,,,,,,
2852,11.408000,1.884421,0.532920,2.163808,,,,,,,,,,,,,,,,,,,,,
2853,11.412000,1.871121,0.527524,2.165140,,,,,,,,,,,,,,,,,,,,,
2854,11.416000,1.857903,0.522061,2.166252,,,,,,,,,,,,,,,,,,,,,
2855,11.420000,1.844758,0.516560,2.167203,,,,,,,,,,,,,,,,,,,,,
2856,11.424000,1.831718,0.511272,2.167964,,,,,,,,,,,,,,,,,,,,,
2857,11.428000,1.818598,0.505881,2.168646,,,,,,,,,,,,,,,,,,,,,
2858,11.432000,1.805529,0.500782,2.169082,,,,,,,,,,,,,,,,,,,,,
2859,11.436000,1.792390,0.495542,2.169393,,,,,,,,,,,,,,,,,,,,,
2860,11.440000,1.779256,0.490248,2.169583,,,,,,,,,,,,,,,,,,,,,
2861,11.444000,1.766053,0.485026,2.169543,,,,,,,,,,,,,,,,,,,,,
2862,11.448000,1.752861,0.479506,2.169170,,,,,,,,,,,,,,,,,,,,,
2863,11.452000,1.739725,0.474254,2.168766,,,,,,,,,,,,,,,,,,,,,
2864,11.456000,1.726651,0.468910,2.168179,,,,,,,,,,,,,,,,,,,,,
2865,11.460000,1.713584,0.463630,2.167474,,,,,,,,,,,,,,,,,,,,,
2866,11.464000,1.700520,0.458434,2.166593,,,,,,,,,,,,,,,,,,,,,
2867,11.468000,1.687546,0.452921,2.165376,,,,,,,,,,,,,,,,,,,,,
2868,11.472000,1.674485,0.447596,2.164273,,,,,,,,,,,,,,,,,,,,,
2869,11.476000,1.661283,0.442355,2.163158,,,,,,,,,,,,,,,,,,,,,
2870,11.480000,1.647993,0.437106,2.161854,,,,,,,,,,,,,,,,,,,,,
2871,11.484000,1.634721,0.431760,2.160506,,,,,,,,,,,,,,,,,,,,,
2872,11.488000,1.621704,0.426545,2.158779,,,,,,,,,,,,,,,,,,,,,
2873,11.492000,1.608660,0.421476,2.156947,,,,,,,,,,,,,,,,,,,,,
2874,11.496000,1.595650,0.416319,2.154932,,,,,,,,,,,,,,,,,,,,,
2875,11.500000,1.582543,0.410995,2.152686,,,,,,,,,,,,,,,,,,,,,
2876,11.504000,1.569464,0.405749,2.150406,,,,,,,,,,,,,,,,,,,,,
2877,11.508000,1.556397,0.400387,2.147836,,,,,,,,,,,,,,,,,,,,,
2878,11.512000,1.543381,0.394961,2.145180,,,,,,,,,,,,,,,,,,,,,
2879,11.516000,1.530424,0.389733,2.142257,,,,,,,,,,,,,,,,,,,,,
2880,11.520000,1.517461,0.384463,2.139270,,,,,,,,,,,,,,,,,,,,,
2881,11.524000,1.504552,0.379278,2.136107,,,,,,,,,,,,,,,,,,,,,
2882,11.528000,1.491611,0.374094,2.132744,,,,,,,,,,,,,,,,,,,,,
2883,11.532000,1.478653,0.369095,2.129327,,,,,,,,,,,,,,,,,,,,,
2884,11.536000,1.465649,0.363830,2.125709,,,,,,,,,,,,,,,,,,,,,
2885,11.540000,1.452414,0.359115,2.121947,,,,,,,,,,,,,,,,,,,,,
2886,11.544000,1.439701,0.353448,2.117919,,,,,,,,,,,,,,,,,,,,,
2887,11.548000,1.426789,0.348070,2.113454,,,,,,,,,,,,,,,,,,,,,
2888,11.552000,1.413941,0.342831,2.109040,,,,,,,,,,,,,,,,,,,,,
2889,11.556000,1.401089,0.337641,2.104536,,,,,,,,,,,,,,,,,,,,,
2890,11.560000,1.388234,0.332363,2.099904,,,,,,,,,,,,,,,,,,,,,
2891,11.564000,1.375327,0.327100,2.095220,,,,,,,,,,,,,,,,,,,,,
2892,11.568000,1.362385,0.321986,2.090464,,,,,,,,,,,,,,,,,,,,,
2893,11.572000,1.349562,0.316795,2.085436,,,,,,,,,,,,,,,,,,,,,
2894,11.576000,1.336436,0.311488,2.080513,,,,,,,,,,,,,,,,,,,,,
2895,11.580000,1.323262,0.306381,2.075285,,,,,,,,,,,,,,,,,,,,,
2896,11.584000,1.310381,0.301309,2.069775,,,,,,,,,,,,,,,,,,,,,
2897,11.588000,1.297488,0.296197,2.064152,,,,,,,,,,,,,,,,,,,,,
2898,11.592000,1.284527,0.291066,2.058423,,,,,,,,,,,,,,,,,,,,,
2899,11.596000,1.271622,0.285868,2.052510,,,,,,,,,,,,,,,,,,,,,
2900,11.600000,1.258660,0.280713,2.046326,,,,,,,,,,,,,,,,,,,,,
2901,11.604000,1.245872,0.275429,2.040060,,,,,,,,,,,,,,,,,,,,,
2902,11.608000,1.233083,0.270056,2.033546,,,,,,,,,,,,,,,,,,,,,
2903,11.612000,1.220306,0.264987,2.026874,,,,,,,,,,,,,,,,,,,,,
2904,11.616000,1.207443,0.259962,2.020137,,,,,,,,,,,,,,,,,,,,,
2905,11.620000,1.194576,0.255036,2.013274,,,,,,,,,,,,,,,,,,,,,
2906,11.624000,1.181696,0.250114,2.006291,,,,,,,,,,,,,,,,,,,,,
2907,11.628000,1.168914,0.245062,1.999109,,,,,,,,,,,,,,,,,,,,,
2908,11.632000,1.156121,0.239910,1.991698,,,,,,,,,,,,,,,,,,,,,
2909,11.636000,1.143368,0.234674,1.984156,,,,,,,,,,,,,,,,,,,,,
2910,11.640000,1.130722,0.229474,1.976323,,,,,,,,,,,,,,,,,,,,,
2911,11.644000,1.118190,0.224153,1.968071,,,,,,,,,,,,,,,,,,,,,
2912,11.648000,1.105584,0.219166,1.960036,,,,,,,,,,,,,,,,,,,,,
2913,11.652000,1.092911,0.213930,1.951851,,,,,,,,,,,,,,,,,,,,,
2914,11.656000,1.080324,0.208808,1.943724,,,,,,,,,,,,,,,,,,,,,
2915,11.660000,1.067852,0.203825,1.935227,,,,,,,,,,,,,,,,,,,,,
2916,11.664000,1.055362,0.198681,1.926771,,,,,,,,,,,,,,,,,,,,,
2917,11.668000,1.042570,0.193495,1.918154,,,,,,,,,,,,,,,,,,,,,
2918,11.672000,1.029494,0.188046,1.909462,,,,,,,,,,,,,,,,,,,,,
2919,11.676000,1.016656,0.183096,1.900402,,,,,,,,,,,,,,,,,,,,,
2920,11.680000,1.003783,0.178116,1.891221,,,,,,,,,,,,,,,,,,,,,
2921,11.684000,0.990986,0.172947,1.881964,,,,,,,,,,,,,,,,,,,,,
2922,11.688000,0.978088,0.167869,1.872420,,,,,,,,,,,,,,,,,,,,,
2923,11.692000,0.965333,0.162884,1.862734,,,,,,,,,,,,,,,,,,,,,
2924,11.696000,0.952611,0.157739,1.852931,,,,,,,,,,,,,,,,,,,,,
2925,11.700000,0.939788,0.152721,1.842931,,,,,,,,,,,,,,,,,,,,,
2926,11.704000,0.927261,0.147658,1.832733,,,,,,,,,,,,,,,,,,,,,
2927,11.708000,0.914594,0.142781,1.822431,,,,,,,,,,,,,,,,,,,,,
2928,11.712000,0.901916,0.137915,1.811952,,,,,,,,,,,,,,,,,,,,,
2929,11.716000,0.889253,0.132960,1.801431,,,,,,,,,,,,,,,,,,,,,
2930,11.720000,0.876658,0.127972,1.790715,,,,,,,,,,,,,,,,,,,,,
2931,11.724000,0.864108,0.122940,1.779899,,,,,,,,,,,,,,,,,,,,,
2932,11.728000,0.851649,0.117802,1.768774,,,,,,,,,,,,,,,,,,,,,
2933,11.732000,0.839183,0.112744,1.757443,,,,,,,,,,,,,,,,,,,,,
2934,11.736000,0.826752,0.107624,1.745923,,,,,,,,,,,,,,,,,,,,,
2935,11.740000,0.814570,0.102617,1.734151,,,,,,,,,,,,,,,,,,,,,
2936,11.744000,0.802068,0.097628,1.722556,,,,,,,,,,,,,,,,,,,,,
2937,11.748000,0.789628,0.092570,1.710843,,,,,,,,,,,,,,,,,,,,,
2938,11.752000,0.777152,0.087575,1.699003,,,,,,,,,,,,,,,,,,,,,
2939,11.756000,0.765096,0.082653,1.686927,,,,,,,,,,,,,,,,,,,,,
2940,11.760000,0.752647,0.077597,1.674854,,,,,,,,,,,,,,,,,,,,,
2941,11.764000,0.739561,0.072155,1.662609,,,,,,,,,,,,,,,,,,,,,
2942,11.768000,0.727058,0.067218,1.650072,,,,,,,,,,,,,,,,,,,,,
2943,11.772000,0.714568,0.062263,1.637440,,,,,,,,,,,,,,,,,,,,,
2944,11.776000,0.701806,0.057412,1.624531,,,,,,,,,,,,,,,,,,,,,
2945,11.780000,0.689073,0.052333,1.611492,,,,,,,,,,,,,,,,,,,,,
2946,11.784000,0.676370,0.047608,1.598274,,,,,,,,,,,,,,,,,,,,,
2947,11.788000,0.663910,0.042626,1.585057,,,,,,,,,,,,,,,,,,,,,
2948,11.792000,0.651382,0.037798,1.571530,,,,,,,,,,,,,,,,,,,,,
2949,11.796000,0.638985,0.032775,1.557970,,,,,,,,,,,,,,,,,,,,,
2950,11.800000,0.626547,0.027986,1.544132,,,,,,,,,,,,,,,,,,,,,
2951,11.804000,0.614079,0.023175,1.530239,,,,,,,,,,,,,,,,,,,,,
2952,11.808000,0.601669,0.018199,1.516187,,,,,,,,,,,,,,,,,,,,,
2953,11.812000,0.588911,0.013193,1.502112,,,,,,,,,,,,,,,,,,,,,
2954,11.816000,0.576891,0.008489,1.488326,,,,,,,,,,,,,,,,,,,,,
2955,11.820000,0.564490,0.003342,1.473742,,,,,,,,,,,,,,,,,,,,,
2956,11.824000,0.552207,-0.001804,1.458606,,,,,,,,,,,,,,,,,,,,,
2957,11.828000,0.540075,-0.006850,1.443580,,,,,,,,,,,,,,,,,,,,,
2958,11.832000,0.527941,-0.011661,1.428214,,,,,,,,,,,,,,,,,,,,,
2959,11.836000,0.515774,-0.016503,1.413218,,,,,,,,,,,,,,,,,,,,,
2960,11.840000,0.503619,-0.021282,1.398041,,,,,,,,,,,,,,,,,,,,,
2961,11.844000,0.491436,-0.026158,1.382817,,,,,,,,,,,,,,,,,,,,,
2962,11.848000,0.479236,-0.031125,1.367435,,,,,,,,,,,,,,,,,,,,,
2963,11.852000,0.467052,-0.036101,1.351906,,,,,,,,,,,,,,,,,,,,,
2964,11.856000,0.454737,-0.041110,1.336253,,,,,,,,,,,,,,,,,,,,,
2965,11.860000,0.442313,-0.046129,1.320332,,,,,,,,,,,,,,,,,,,,,
2966,11.864000,0.429447,-0.050999,1.304194,,,,,,,,,,,,,,,,,,,,,
2967,11.868000,0.416790,-0.055883,1.287791,,,,,,,,,,,,,,,,,,,,,
2968,11.872000,0.404191,-0.060911,1.271425,,,,,,,,,,,,,,,,,,,,,
2969,11.876000,0.391248,-0.065647,1.254592,,,,,,,,,,,,,,,,,,,,,
2970,11.880000,0.378978,-0.070517,1.237682,,,,,,,,,,,,,,,,,,,,,
2971,11.884000,0.366865,-0.075322,1.220950,,,,,,,,,,,,,,,,,,,,,
2972,11.888000,0.354611,-0.080102,1.203906,,,,,,,,,,,,,,,,,,,,,
2973,11.892000,0.342582,-0.084957,1.186891,,,,,,,,,,,,,,,,,,,,,
2974,11.896000,0.330301,-0.089727,1.169540,,,,,,,,,,,,,,,,,,,,,
2975,11.900000,0.319756,-0.092982,1.153015,,,,,,,,,,,,,,,,,,,,,
2976,11.904000,0.307429,-0.097872,1.135613,,,,,,,,,,,,,,,,,,,,,
2977,11.908000,0.295240,-0.102820,1.117856,,,,,,,,,,,,,,,,,,,,,
2978,11.912000,0.283150,-0.107689,1.100109,,,,,,,,,,,,,,,,,,,,,
2979,11.916000,0.268445,-0.113733,1.080032,,,,,,,,,,,,,,,,,,,,,
2980,11.920000,0.256921,-0.118485,1.061946,,,,,,,,,,,,,,,,,,,,,
2981,11.924000,0.246045,-0.123594,1.043996,,,,,,,,,,,,,,,,,,,,,
2982,11.928000,0.233996,-0.128285,1.025417,,,,,,,,,,,,,,,,,,,,,
2983,11.932000,0.221981,-0.133025,1.006852,,,,,,,,,,,,,,,,,,,,,
2984,11.936000,0.209952,-0.137846,0.988201,,,,,,,,,,,,,,,,,,,,,
2985,11.940000,0.198070,-0.142687,0.969508,,,,,,,,,,,,,,,,,,,,,
2986,11.944000,0.186066,-0.147497,0.950686,,,,,,,,,,,,,,,,,,,,,
2987,11.948000,0.175680,-0.150761,0.932385,,,,,,,,,,,,,,,,,,,,,
2988,11.952000,0.160206,-0.157009,0.911784,,,,,,,,,,,,,,,,,,,,,
2989,11.956000,0.147867,-0.161880,0.892361,,,,,,,,,,,,,,,,,,,,,
2990,11.960000,0.135502,-0.166799,0.872720,,,,,,,,,,,,,,,,,,,,,
2991,11.964000,0.123228,-0.171778,0.852908,,,,,,,,,,,,,,,,,,,,,
2992,11.968000,,,,,,,,,,,,,,,,,,,,,,,,
2993,11.972000,,,,,,,,,,,,,,,,,,,,,,,,
2994,11.976000,,,,,,,,,,,,,,,,,,,,,,,,
2995,11.980000,,,,,,,,,,,,,,,,,,,,,,,,
2996,11.984000,0.066275,-0.192505,0.753319,,,,,,,,,,,,,,,,,,,,,
2997,11.988000,,,,,,,,,,,,,,,,,,,,,,,,
2998,11.992000,0.043069,-0.201267,0.712672,,,,,,,,,,,,,,,,,,,,,
2999,11.996000,,,,,,,,,,,,,,,,,,,,,,,,
3000,12.000000,0.018899,-0.210919,0.670812,,,,,,,,,,,,,,,,,,,,,
3001,12.004000,,,,,,,,,,,,,,,,,,,,,,,,
3002,12.008000,,,,,,,,,,,,,,,,,,,,,,,,
3003,12.012000,,,,,,,,,,,,,,,,,,,,,,,,
3004,12.016000,,,,,,,,,,,,,,,,,,,,,,,,
3005,12.020000,-0.039616,-0.234690,0.562318,,,,,,,,,,,,,,,,,,,,,
3006,12.024000,,,,,,,,,,,,,,,,,,,,,,,,
3007,12.028000,-0.063220,-0.243673,0.518678,,,,,,,,,,,,,,,,,,,,,
3008,12.032000,-0.074538,-0.248187,0.496921,,,,,,,,,,,,,,,,,,,,,
3009,12.036000,-0.086475,-0.252893,0.474619,,,,,,,,,,,,,,,,,,,,,
3010,12.040000,,,,,,,,,,,,,,,,,,,,,,,,
3011,12.044000,-0.109483,-0.262058,0.430122,,,,,,,,,,,,,,,,,,,,,
3012,12.048000,,,,,,,,,,,,,,,,,,,,,,,,
3013,12.052000,,,,,,,,,,,,,,,,,,,,,,,,
3014,12.056000,,,,,,,,,,,,,,,,,,,,,,,,
3015,12.060000,,,,,,,,,,,,,,,,,,,,,,,,
3016,12.064000,,,,,,,,,,,,,,,,,,,,,,,,
3017,12.068000,,,,,,,,,,,,,,,,,,,,,,,,
3018,12.072000,,,,,,,,,,,,,,,,,,,,,,,,
3019,12.076000,,,,,,,,,,,,,,,,,,,,,,,,
3020,12.080000,,,,,,,,,,,,,,,,,,,,,,,,
3021,12.084000,,,,,,,,,,,,,,,,,,,,,,,,
3022,12.088000,,,,,,,,,,,,,,,,,,,,,,,,
3023,12.092000,,,,,,,,,,,,,,,,,,,,,,,,
3024,12.096000,,,,,,,,,,,,,,,,,,,,,,,,
3025,12.100000,,,,,,,,,,,,,,,,,,,,,,,,
3026,12.104000,,,,,,,,,,,,,,,,,,,,,,,,
3027,12.108000,,,,,,,,,,,,,,,,,,,,,,,,
3028,12.112000,,,,,,,,,,,,,,,,,,,,,,,,
3029,12.116000,,,,,,,,,,,,,,,,,,,,,,,,
3030,12.120000,,,,,,,,,,,,,,,,,,,,,,,,
3031,12.124000,,,,,,,,,,,,,,,,,,,,,,,,
3032,12.128000,,,,,,,,,,,,,,,,,,,,,,,,
3033,12.132000,,,,,,,,,,,,,,,,,,,,,,,,
3034,12.136000,,,,,,,,,,,,,,,,,,,,,,,,
3035,12.140000,,,,,,,,,,,,,,,,,,,,,,,,
3036,12.144000,,,,,,,,,,,,,,,,,,,,,,,,
3037,12.148000,,,,,,,,,,,,,,,,,,,,,,,,
3038,12.152000,,,,,,,,,,,,,,,,,,,,,,,,
3039,12.156000,,,,,,,,,,,,,,,,,,,,,,,,
3040,12.160000,,,,,,,,,,,,,,,,,,,,,,,,
3041,12.164000,,,,,,,,,,,,,,,,,,,,,,,,
3042,12.168000,,,,,,,,,,,,,,,,,,,,,,,,
3043,12.172000,,,,,,,,,,,,,,,,,,,,,,,,
3044,12.176000,,,,,,,,,,,,,,,,,,,,,,,,
3045,12.180000,,,,,,,,,,,,,,,,,,,,,,,,
3046,12.184000,,,,,,,,,,,,,,,,,,,,,,,,
3047,12.188000,,,,,,,,,,,,,,,,,,,,,,,,
3048,12.192000,,,,,,,,,,,,,,,,,,,,,,,,
3049,12.196000,,,,,,,,,,,,,,,,,,,,,,,,
3050,12.200000,,,,,,,,,,,,,,,,,,,,,,,,
3051,12.204000,,,,,,,,,,,,,,,,,,,,,,,,
3052,12.208000,,,,,,,,,,,,,,,,,,,,,,,,
3053,12.212000,,,,,,,,,,,,,,,,,,,,,,,,
3054,12.216000,,,,,,,,,,,,,,,,,,,,,,,,
3055,12.220000,,,,,,,,,,,,,,,,,,,,,,,,
3056,12.224000,,,,,,,,,,,,,,,,,,,,,,,,
3057,12.228000,,,,,,,,,,,,,,,,,,,,,,,,
3058,12.232000,,,,,,,,,,,,,,,,,,,,,,,,
3059,12.236000,,,,,,,,,,,,,,,,,,,,,,,,
3060,12.240000,,,,,,,,,,,,,,,,,,,,,,,,
3061,12.244000,,,,,,,,,,,,,,,,,,,,,,,,
3062,12.248000,,,,,,,,,,,,,,,,,,,,,,,,
3063,12.252000,,,,,,,,,,,,,,,,,,,,,,,,
3064,12.256000,,,,,,,,,,,,,,,,,,,,,,,,
3065,12.260000,,,,,,,,,,,,,,,,,,,,,,,,
3066,12.264000,,,,,,,,,,,,,,,,,,,,,,,,
3067,12.268000,,,,,,,,,,,,,,,,,,,,,,,,
3068,12.272000,,,,,,,,,,,,,,,,,,,,,,,,
3069,12.276000,,,,,,,,,,,,,,,,,,,,,,,,
3070,12.280000,,,,,,,,,,,,,,,,,,,,,,,,
3071,12.284000,,,,,,,,,,,,,,,,,,,,,,,,
3072,12.288000,,,,,,,,,,,,,,,,,,,,,,,,
3073,12.292000,,,,,,,,,,,,,,,,,,,,,,,,
3074,12.296000,,,,,,,,,,,,,,,,,,,,,,,,
3075,12.300000,,,,,,,,,,,,,,,,,,,,,,,,
3076,12.304000,,,,,,,,,,,,,,,,,,,,,,,,
3077,12.308000,,,,,,,,,,,,,,,,,,,,,,,,
3078,12.312000,,,,,,,,,,,,,,,,,,,,,,,,
3079,12.316000,,,,,,,,,,,,,,,,,,,,,,,,
3080,12.320000,,,,,,,,,,,,,,,,,,,,,,,,
3081,12.324000,,,,,,,,,,,,,,,,,,,,,,,,
3082,12.328000,,,,,,,,,,,,,,,,,,,,,,,,
3083,12.332000,,,,,,,,,,,,,,,,,,,,,,,,
3084,12.336000,,,,,,,,,,,,,,,,,,,,,,,,
3085,12.340000,,,,,,,,,,,,,,,,,,,,,,,,
3086,12.344000,,,,,,,,,,,,,,,,,,,,,,,,
3087,12.348000,,,,,,,,,,,,,,,,,,,,,,,,
3088,12.352000,,,,,,,,,,,,,,,,,,,,,,,,
3089,12.356000,,,,,,,,,,,,,,,,,,,,,,,,
3090,12.360000,,,,,,,,,,,,,,,,,,,,,,,,
3091,12.364000,,,,,,,,,,,,,,,,,,,,,,,,
3092,12.368000,,,,,,,,,,,,,,,,,,,,,,,,
3093,12.372000,,,,,,,,,,,,,,,,,,,,,,,,
3094,12.376000,,,,,,,,,,,,,,,,,,,,,,,,
3095,12.380000,,,,,,,,,,,,,,,,,,,,,,,,
3096,12.384000,,,,,,,,,,,,,,,,,,,,,,,,
3097,12.388000,,,,,,,,,,,,,,,,,,,,,,,,
3098,12.392000,,,,,,,,,,,,,,,,,,,,,,,,
3099,12.396000,,,,,,,,,,,,,,,,,,,,,,,,
3100,12.400000,,,,0.283418,-0.210053,0.439973,,,,,,,,,,,,,,,,,,
3101,12.404000,,,,,,,,,,,,,,,,,,,,,,,,
3102,12.408000,,,,0.294346,-0.212821,0.444862,,,,,,,,,,,,,,,,,,
3103,12.412000,,,,,,,,,,,,,,,,,,,,,,,,
3104,12.416000,,,,,,,,,,,,,,,,,,,,,,,,
3105,12.420000,,,,,,,,,,,,,,,,,,,,,,,,
3106,12.424000,,,,,,,,,,,,,,,,,,,,,,,,
3107,12.428000,,,,,,,,,,,,,,,,,,,,,,,,
3108,12.432000,,,,0.325783,-0.222194,0.453684,,,,,,,,,,,,,,,,,,
3109,12.436000,,,,,,,,,,,,,,,,,,,,,,,,
3110,12.440000,,,,,,,,,,,,,,,,,,,,,,,,
3111,12.444000,,,,,,,,,,,,,,,,,,,,,,,,
3112,12.448000,,,,,,,,,,,,,,,,,,,,,,,,
3113,12.452000,,,,0.351950,-0.230084,0.456791,,,,,,,,,,,,,,,,,,
3114,12.456000,,,,0.356346,-0.232358,0.456397,,,,,,,,,,,,,,,,,,
3115,12.460000,,,,,,,,,,,,,,,,,,,,,,,,
3116,12.464000,,,,,,,,,,,,,,,,,,,,,,,,
3117,12.468000,,,,0.372398,-0.236923,0.455983,,,,,,,,,,,,,,,,,,
3118,12.472000,,,,,,,,,,,,,,,,,,,,,,,,
3119,12.476000,,,,,,,,,,,,,,,,,,,,,,,,
3120,12.480000,,,,,,,,,,,,,,,,,,,,,,,,
3121,12.484000,,,,,,,,,,,,,,,,,,,,,,,,
3122,12.488000,,,,,,,,,,,,,,,,,,,,,,,,
3123,12.492000,,,,,,,,,,,,,,,,,,,,,,,,
3124,12.496000,,,,,,,,,,,,,,,,,,,,,,,,
3125,12.500000,,,,,,,,,,,,,,,,,,,,,,,,
3126,12.504000,,,,,,,,,,,,,,,,,,,,,,,,
3127,12.508000,,,,0.423704,-0.252145,0.444398,,,,,,,,,,,,,,,,,,
3128,12.512000,,,,,,,,,,,,,,,,,,,,,,,,
3129,12.516000,,,,0.434774,-0.254754,0.440512,,,,,,,,,,,,,,,,,,
3130,12.520000,,,,0.439328,-0.257121,0.437696,,,,,,,,,,,,,,,,,,
3131,12.524000,,,,,,,,,,,,,,,,,,,,,,,,
3132,12.528000,,,,0.450534,-0.259146,0.433057,,,,,,,,,,,,,,,,,,
3133,12.532000,,,,,,,,,,,,,,,,,,,,,,,,
3134,12.536000,,,,0.461128,-0.262636,0.426935,,,,,,,,,,,,,,,,,,
3135,12.540000,,,,0.465542,-0.263996,0.423927,,,,,,,,,,,,,,,,,,
3136,12.544000,,,,,,,,,,,,,,,,,,,,,,,,
3137,12.548000,,,,0.476268,-0.267012,0.417265,,,,,,,,,,,,,,,,,,
3138,12.552000,,,,0.481170,-0.268882,0.413430,,,,,,,,,,,,,,,,,,
3139,12.556000,,,,,,,,,,,,,,,,,,,,,,,,
3140,12.560000,,,,0.491774,-0.271567,0.406245,,,,,,,,,,,,,,,,,,
3141,12.564000,,,,,,,,,,,,,,,,,,,,,,,,
3142,12.568000,,,,,,,,,,,,,,,,,,,,,,,,
3143,12.572000,,,,0.507152,-0.276178,0.393426,,,,,,,,,,,,,,,,,,
3144,12.576000,,,,,,,,,,,,,,,,,,,,,,,,
3145,12.580000,,,,0.516990,-0.280107,0.383544,,,,,,,,,,,,,,,,,,
3146,12.584000,,,,0.522220,-0.281489,0.378973,,,,,,,,,,,,,,,,,,
3147,12.588000,,,,,,,,,,,,,,,,,,,,,,,,
3148,12.592000,,,,,,,,,,,,,,,,,,,,,,,,
3149,12.596000,,,,0.537136,-0.286641,0.363110,,,,,,,,,,,,,,,,,,
3150,12.600000,,,,,,,,,,,,,,,,,,,,,,,,
3151,12.604000,,,,0.547975,-0.289342,0.352388,,,,,,,,,,,,,,,,,,
3152,12.608000,,,,0.552519,-0.291451,0.346137,,,,,,,,,,,,,,,,,,
3153,12.612000,,,,,,,,,,,,,,,,,,,,,,,,
3154,12.616000,,,,,,,,,,,,,,,,,,,,,,,,
3155,12.620000,,,,,,,,,,,,,,,,,,,,,,,,
3156,12.624000,,,,0.573304,-0.296863,0.322135,,,,,,,,,,,,,,,,,,
3157,12.628000,,,,0.578325,-0.298853,0.315420,,,,,,,,,,,,,,,,,,
3158,12.632000,,,,,,,,,,,,,,,,,,,,,,,,
3159,12.636000,,,,0.588486,-0.301281,0.302211,,,,,,,,,,,,,,,,,,
3160,12.640000,,,,,,,,,,,,,,,,,,,,,,,,
3161,12.644000,,,,,,,,,,,,,,,,,,,,,,,,
3162,12.648000,,,,0.603756,-0.305832,0.280607,,,,,,,,,,,,,,,,,,
3163,12.652000,,,,,,,,,,,,,,,,,,,,,,,,
3164,12.656000,,,,0.613655,-0.309421,0.265656,,,,,,,,,,,,,,,,,,
3165,12.660000,,,,,,,,,,,,,,,,,,,,,,,,
3166,12.664000,,,,,,,,,,,,,,,,,,,,,,,,
3167,12.668000,,,,,,,,,,,,,,,,,,,,,,,,
3168,12.672000,,,,,,,,,,,,,,,,,,,,,,,,
3169,12.676000,,,,,,,,,,,,,,,,,,,,,,,,
3170,12.680000,,,,,,,,,,,,,,,,,,,,,,,,
3171,12.684000,,,,,,,,,,,,,,,,,,,,,,,,
3172,12.688000,,,,,,,,,,,,,,,,,,,,,,,,
3173,12.692000,,,,,,,,,,,,,,,,,,,,,,,,
3174,12.696000,,,,,,,,,,,,,,,,,,,,,,,,
3175,12.700000,,,,,,,,,,,,,,,,,,,,,,,,
3176,12.704000,,,,,,,,,,,,,,,,,,,,,,,,
3177,12.708000,,,,,,,,,,,,,,,,,,,,,,,,
3178,12.712000,,,,,,,,,,,,,,,,,,,,,,,,
3179,12.716000,,,,,,,,,,,,,,,,,,,,,,,,
3180,12.720000,,,,,,,,,,,,,,,,,,,,,,,,
3181,12.724000,,,,,,,,,,,,,,,,,,,,,,,,
3182,12.728000,,,,,,,,,,,,,,,,,,,,,,,,
3183,12.732000,,,,,,,,,,,,,,,,,,,,,,,,
3184,12.736000,,,,,,,,,,,,,,,,,,,,,,,,
3185,12.740000,,,,,,,,,,,,,,,,,,,,,,,,
3186,12.744000,,,,,,,,,,,,,,,,,,,,,,,,
3187,12.748000,,,,,,,,,,,,,,,,,,,,,,,,
3188,12.752000,,,,,,,,,,,,,,,,,,,,,,,,
3189,12.756000,,,,,,,,,,,,,,,,,,,,,,,,
3190,12.760000,,,,,,,,,,,,,,,,,,,,,,,,
3191,12.764000,,,,,,,,,,,,,,,,,,,,,,,,
3192,12.768000,,,,,,,,,,,,,,,,,,,,,,,,
3193,12.772000,,,,,,,,,,,,,,,,,,,,,,,,
3194,12.776000,,,,,,,,,,,,,,,,,,,,,,,,
3195,12.780000,,,,,,,,,,,,,,,,,,,,,,,,
3196,12.784000,,,,,,,,,,,,,,,,,,,,,,,,
3197,12.788000,,,,,,,,,,,,,,,,,,,,,,,,
3198,12.792000,,,,,,,,,,,,,,,,,,,,,,,,
3199,12.796000,,,,,,,,,,,,,,,,,,,,,,,,
3200,12.800000,,,,,,,,,,,,,,,,,,,,,,,,
3201,12.804000,,,,,,,,,,,,,,,,,,,,,,,,
3202,12.808000,,,,,,,,,,,,,,,,,,,,,,,,
3203,12.812000,,,,,,,,,,,,,,,,,,,,,,,,
3204,12.816000,,,,,,,,,,,,,,,,,,,,,,,,
3205,12.820000,,,,,,,,,,,,,,,,,,,,,,,,
3206,12.824000,,,,,,,,,,,,,,,,,,,,,,,,
3207,12.828000,,,,,,,,,,,,,,,,,,,,,,,,
